value,unit,rawValue
174.9845881527,degrees,4.86068300424207
175.0944547868,degrees,4.86373485518967
175.1823480941,degrees,4.86617633594775
175.2922147282,degrees,4.86922818689535
175.3801080355,degrees,4.87166966765343
175.4789880062,degrees,4.87441633350627
175.5888546403,degrees,4.87746818445387
175.6987212745,degrees,4.88052003540147
175.7646412549,degrees,4.88235114597003
175.8854945524,degrees,4.88570818201239
175.9953611866,degrees,4.88876003295999
176.0832544939,degrees,4.89120151371807
176.1821344646,degrees,4.89394817957091
176.2810144353,degrees,4.89669484542375
176.3908810694,degrees,4.89974669637135
176.4897610401,degrees,4.90249336222419
176.5886410108,degrees,4.90524002807703
176.6765343181,degrees,4.90768150883511
176.7864009522,degrees,4.91073335978271
176.8852809229,degrees,4.91348002563555
176.9841608936,degrees,4.91622669148839
177.0830408643,degrees,4.91897335734123
177.1929074984,degrees,4.92202520828883
177.2917874691,degrees,4.92477187414167
177.3796807764,degrees,4.92721335489975
177.4895474105,degrees,4.93026520584735
177.5884273812,degrees,4.93301187170019
177.6873073519,degrees,4.93575853755303
177.7861873226,degrees,4.93850520340587
177.8850672933,degrees,4.94125186925871
177.9949339274,degrees,4.94430372020631
178.0828272347,degrees,4.94674520096439
178.170720542,degrees,4.94918668172247
178.2805871761,degrees,4.95223853267006
178.3794671468,degrees,4.9549851985229
178.4783471175,degrees,4.95773186437574
178.5882137516,degrees,4.96078371532334
178.6761070589,degrees,4.96322519608142
178.7749870296,degrees,4.96597186193426
178.9837336344,degrees,4.9717703787347
178.9837336344,degrees,4.9717703787347
179.0936002686,degrees,4.9748222296823
179.1924802393,degrees,4.97756889553514
179.29136021,degrees,4.98031556138798
179.3682668538,degrees,4.9824518570513
179.478133488,degrees,4.9855037079989
179.5770134587,degrees,4.98825037385174
179.7747734001,degrees,4.99374370555742
179.7857600635,degrees,4.99404889065218
179.9945066683,degrees,4.99984740745262
179.9725333415,degrees,4.9992370372631
180.0714133122,degrees,5.00198370311594
180.1812799463,degrees,5.00503555406354
180.280159917,degrees,5.00778221991638
180.4229865413,degrees,5.01174962614826
180.4889065218,degrees,5.01358073671682
180.6866664632,degrees,5.0190740684225
180.7965330973,degrees,5.0221259193701
180.8844264046,degrees,5.02456740012818
180.9833063753,degrees,5.02731406598102
181.082186346,degrees,5.03006073183386
181.1810663167,degrees,5.0328073976867
181.2799462874,degrees,5.03555406353954
181.3898129215,degrees,5.03860591448714
181.4777062288,degrees,5.04104739524522
181.5875728629,degrees,5.04409924619282
181.6864528336,degrees,5.04684591204566
181.7963194678,degrees,5.04989776299326
181.884212775,degrees,5.05233924375134
181.9940794092,degrees,5.05539109469894
182.0929593799,degrees,5.05813776055177
182.1808526872,degrees,5.06057924130985
182.2797326579,degrees,5.06332590716269
182.389599292,degrees,5.06637775811029
182.4884792627,degrees,5.06912442396313
182.5983458968,degrees,5.07217627491073
182.6862392041,degrees,5.07461775566881
182.7961058382,degrees,5.07766960661641
182.8730124821,degrees,5.07980590227973
182.9828791162,degrees,5.08285775322733
183.0927457503,degrees,5.08590960417493
183.2026123844,degrees,5.08896145512253
183.2905056917,degrees,5.09140293588061
183.3893856624,degrees,5.09414960173345
183.4772789697,degrees,5.09659108249153
183.5871456038,degrees,5.09964293343913
183.6860255745,degrees,5.10238959929197
183.7958922086,degrees,5.10544145023957
183.8947721793,degrees,5.10818811609241
183.99365215,degrees,5.11093478194525
184.0925321207,degrees,5.11368144779809
184.180425428,degrees,5.11612292855617
184.2793053987,degrees,5.11886959440901
184.4111453597,degrees,5.12253181554613
184.4880520035,degrees,5.12466811120945
184.5869319742,degrees,5.12741477706229
184.6967986084,degrees,5.13046662800989
184.7956785791,degrees,5.13321329386273
184.8835718863,degrees,5.13565477462081
184.9824518571,degrees,5.13840144047365
185.0923184912,degrees,5.14145329142125
185.1911984619,degrees,5.14419995727409
185.301065096,degrees,5.14725180822169
185.3889584033,degrees,5.14969328897977
185.4768517106,degrees,5.15213476973785
185.5867183447,degrees,5.15518662068545
185.6855983154,degrees,5.15793328653829
185.7844782861,degrees,5.16067995239113
185.9932248909,degrees,5.16647846919157
185.9932248909,degrees,5.16647846919157
186.0921048616,degrees,5.16922513504441
186.1690115055,degrees,5.17136143070772
186.3008514664,degrees,5.17502365184484
186.3777581103,degrees,5.17715994750816
186.4986114078,degrees,5.18051698355052
186.5974913785,degrees,5.18326364940336
186.6963713492,degrees,5.1860103152562
186.7732779931,degrees,5.18814661091952
187.0039979247,degrees,5.19455549790948
186.9710379345,degrees,5.1936399426252
187.091891232,degrees,5.19699697866756
187.2017578661,degrees,5.20004882961516
187.2896511734,degrees,5.20249031037324
187.3885311441,degrees,5.20523697622608
187.4764244514,degrees,5.20767845698416
187.597277749,degrees,5.21103549302652
187.6741843928,degrees,5.21317178868984
187.7840510269,degrees,5.21622363963744
187.8829309977,degrees,5.21897030549028
187.9818109684,degrees,5.22171697134312
188.0916776025,degrees,5.22476882229072
188.1905575732,degrees,5.22751548814356
188.2784508805,degrees,5.22995696890164
188.3883175146,degrees,5.23300881984924
188.4871974853,degrees,5.23575548570208
188.5970641194,degrees,5.23880733664968
188.6849574267,degrees,5.24124881740776
188.7948240608,degrees,5.24430066835536
188.8937040315,degrees,5.2470473342082
189.0035706656,degrees,5.2500991851558
189.0804773095,degrees,5.25223548081912
189.1793572802,degrees,5.25498214667196
189.2892239143,degrees,5.25803399761956
189.3990905484,degrees,5.26108584856716
189.4979705191,degrees,5.26383251442
189.5968504898,degrees,5.26657918027284
189.6847437971,degrees,5.26902066103092
189.7836237678,degrees,5.27176732688376
189.8934904019,degrees,5.27481917783135
189.9923703726,degrees,5.27756584368419
190.0912503433,degrees,5.28031250953703
190.2011169774,degrees,5.28336436048463
190.3878902554,degrees,5.28855250709555
190.4098635823,degrees,5.28916287728507
190.4867702261,degrees,5.29129917294839
190.5966368603,degrees,5.29435102389599
190.695516831,degrees,5.29709768974883
190.7834101382,degrees,5.29953917050691
190.9042634358,degrees,5.30289620654927
190.9811700797,degrees,5.30503250221259
191.0800500504,degrees,5.30777916806543
191.1899166845,degrees,5.31083101901303
191.2887966552,degrees,5.31357768486587
191.3986632893,degrees,5.31662953581347
191.49754326,degrees,5.31937620166631
191.5964232307,degrees,5.32212286751915
191.7062898648,degrees,5.32517471846675
191.7941831721,degrees,5.32761619922483
191.8930631428,degrees,5.33036286507767
192.0029297769,degrees,5.33341471602527
192.0908230842,degrees,5.33585619678335
192.2006897183,degrees,5.33890804773095
192.3105563524,degrees,5.34195989867855
192.3764763329,degrees,5.34379100924711
192.4973296304,degrees,5.34714804528947
192.5852229377,degrees,5.34958952604755
192.6950895718,degrees,5.35264137699515
192.8049562059,degrees,5.35569322794275
192.8928495132,degrees,5.35813470870083
193.0027161473,degrees,5.36118655964843
193.0906094546,degrees,5.36362804040651
193.1894894253,degrees,5.36637470625935
193.288369396,degrees,5.36912137211219
193.3872493667,degrees,5.37186803796503
193.4861293374,degrees,5.37461470381787
193.5959959716,degrees,5.37766655476547
193.5959959716,degrees,5.37766655476547
193.7827692495,degrees,5.38285470137639
193.8047425764,degrees,5.38346507156591
193.9915158544,degrees,5.38865321817682
193.9915158544,degrees,5.38865321817682
194.0794091617,degrees,5.3910946989349
194.2002624592,degrees,5.39445173497726
194.2771691031,degrees,5.39658803064058
194.3870357372,degrees,5.39963988158818
194.5078890347,degrees,5.40299691763054
194.595782342,degrees,5.40543839838862
194.6946623127,degrees,5.40818506424146
194.7935422834,degrees,5.4109317300943
194.8924222541,degrees,5.41367839594714
195.0022888882,degrees,5.41673024689474
195.0791955321,degrees,5.41886654255806
195.1890621662,degrees,5.42191839350566
195.2879421369,degrees,5.4246650593585
195.397808771,degrees,5.4277169103061
195.5076754051,degrees,5.4307687612537
195.5955687124,degrees,5.43321024201178
195.6834620197,degrees,5.43565172276986
195.7823419904,degrees,5.4383983886227
195.8922086245,degrees,5.4414502395703
196.0020752586,degrees,5.4445020905179
195.9910885952,degrees,5.44419690542314
196.1998352,degrees,5.44999542222358
196.1998352,degrees,5.44999542222358
196.3975951415,degrees,5.45548875392926
196.4085818049,degrees,5.45579393902402
196.5843684194,degrees,5.46067690054018
196.5953550829,degrees,5.46098208563494
196.6832483901,degrees,5.46342356639302
196.7931150243,degrees,5.46647541734062
196.891994995,degrees,5.46922208319346
196.9908749657,degrees,5.4719687490463
197.078768273,degrees,5.47441022980438
197.1886349071,degrees,5.47746208075198
197.2875148778,degrees,5.48020874660482
197.3973815119,degrees,5.48326059755242
197.4962614826,degrees,5.48600726340526
197.5951414533,degrees,5.4887539292581
197.7050080874,degrees,5.4918057802057
197.8038880581,degrees,5.49455244605853
197.880794702,degrees,5.49668874172185
198.0016479995,degrees,5.50004577776421
198.0016479995,degrees,5.50004577776421
198.1994079409,degrees,5.50553910946989
198.1884212775,degrees,5.50523392437513
198.2982879116,degrees,5.50828577532273
198.3971678823,degrees,5.51103244117557
198.5070345164,degrees,5.51408429212317
198.5949278237,degrees,5.51652577288125
198.6938077944,degrees,5.51927243873409
198.7926877651,degrees,5.52201910458693
198.9025543992,degrees,5.52507095553453
198.9904477065,degrees,5.52751243629261
199.1113010041,degrees,5.53086947233497
199.1003143406,degrees,5.53056428724021
199.2870876186,degrees,5.53575243385113
199.2980742821,degrees,5.53605761894589
199.3859675893,degrees,5.53849909970397
199.4958342235,degrees,5.54155095065157
199.5947141942,degrees,5.54429761650441
199.7045808283,degrees,5.54734946745201
199.7814874722,degrees,5.54948576311533
199.8913541063,degrees,5.55253761406293
199.990234077,degrees,5.55528427991577
200.1001007111,degrees,5.55833613086337
200.1989806818,degrees,5.56108279671621
200.2978606525,degrees,5.56382946256905
200.3967406232,degrees,5.56657612842189
200.5066072573,degrees,5.56962797936949
200.4846339305,degrees,5.56901760917997
200.7043671987,degrees,5.57512131107517
200.7043671987,degrees,5.57512131107517
200.792260506,degrees,5.57756279183325
200.9021271401,degrees,5.58061464278085
201.0010071108,degrees,5.58336130863369
201.0998870815,degrees,5.58610797448653
201.2097537156,degrees,5.58915982543413
201.2976470229,degrees,5.59160130619221
201.3855403302,degrees,5.59404278695029
201.3965269936,degrees,5.59434797204505
201.4954069643,degrees,5.59709463789789
201.6162602618,degrees,5.60045167394025
201.7041535691,degrees,5.60289315469833
201.8030335398,degrees,5.60563982055116
201.8909268471,degrees,5.60808130130924
201.9898068178,degrees,5.61082796716208
202.0996734519,degrees,5.61387981810968
202.1985534227,degrees,5.61662648396252
202.2974333934,degrees,5.61937314981536
202.4073000275,degrees,5.62242500076296
202.5061799982,degrees,5.6251716666158
202.5061799982,degrees,5.6251716666158
202.5940733055,degrees,5.62761314737388
202.6929532762,degrees,5.63035981322672
202.8028199103,degrees,5.63341166417432
202.901699881,degrees,5.63615833002716
203.0005798517,degrees,5.63890499588
203.0994598224,degrees,5.64165166173284
203.0994598224,degrees,5.64165166173284
203.1873531297,degrees,5.64409314249092
203.3082064272,degrees,5.64745017853328
203.4180730613,degrees,5.65050202948088
203.5059663686,degrees,5.65294351023896
203.6048463393,degrees,5.6556901760918
203.70372631,degrees,5.65843684194464
203.7806329539,degrees,5.66057313760796
203.8026062807,degrees,5.66118350779748
204.0113528855,degrees,5.66698202459792
203.9893795587,degrees,5.6663716544084
204.0992461928,degrees,5.669423505356
204.2091128269,degrees,5.6724753563036
204.3079927976,degrees,5.67522202215644
204.4068727683,degrees,5.67796868800928
204.505752739,degrees,5.68071535386212
204.5826593829,degrees,5.68285164952544
204.6046327097,degrees,5.68346201971496
204.692526017,degrees,5.68590350047304
204.8023926511,degrees,5.68895535142064
204.8902859584,degrees,5.69139683217872
205.0001525925,degrees,5.69444868312632
205.1100192267,degrees,5.69750053407392
205.197912534,degrees,5.699942014832
205.3077791681,degrees,5.7029938657796
205.3077791681,degrees,5.7029938657796
205.4176458022,degrees,5.7060457167272
205.4945524461,degrees,5.70818201239052
205.6044190802,degrees,5.71123386333811
205.7032990509,degrees,5.71398052919095
205.8021790216,degrees,5.71672719504379
205.9010589923,degrees,5.71947386089663
205.9120456557,degrees,5.71977904599139
206.0109256264,degrees,5.72252571184423
206.0988189337,degrees,5.72496719260231
206.2086855678,degrees,5.72801904354991
206.2965788751,degrees,5.73046052430799
206.3075655385,degrees,5.73076570940275
206.5053254799,degrees,5.73625904110843
206.6042054506,degrees,5.73900570696127
206.615192114,degrees,5.73931089205603
206.6920987579,degrees,5.74144718771935
206.7909787286,degrees,5.74419385357219
206.9118320261,degrees,5.74755088961455
206.9997253334,degrees,5.74999237037263
207.1095919675,degrees,5.75304422132023
207.0986053041,degrees,5.75273903622547
207.2084719382,degrees,5.75579088717307
207.3073519089,degrees,5.75853755302591
207.417218543,degrees,5.76158940397351
207.5051118503,degrees,5.76403088473159
207.603991821,degrees,5.76677755058443
207.5930051576,degrees,5.76647236548967
207.7028717917,degrees,5.76952421643727
207.8127384259,degrees,5.77257606738487
207.8786584063,degrees,5.77440717795343
208.0104983673,degrees,5.77806939909055
207.9885250404,degrees,5.77745902890103
208.0983916746,degrees,5.78051087984863
208.1972716453,degrees,5.78325754570147
208.3071382794,degrees,5.78630939664907
208.4060182501,degrees,5.78905606250191
208.4499649037,degrees,5.79027680288095
208.6147648549,degrees,5.79485457930235
208.6147648549,degrees,5.79485457930235
208.6916714988,degrees,5.79699087496567
208.8015381329,degrees,5.80004272591327
208.9004181036,degrees,5.80278939176611
208.9992980743,degrees,5.80553605761895
208.9992980743,degrees,5.80553605761895
209.1091647084,degrees,5.80858790856655
209.2080446791,degrees,5.81133457441939
209.284951323,degrees,5.81347087008271
209.3948179571,degrees,5.8165227210303
209.4936979278,degrees,5.81926938688315
209.5046845912,degrees,5.81957457197791
209.6035645619,degrees,5.82232123783075
209.7024445326,degrees,5.82506790368358
209.8013245033,degrees,5.82781456953642
209.8013245033,degrees,5.82781456953642
209.900204474,degrees,5.83056123538926
209.9880977813,degrees,5.83300271614734
210.0979644154,degrees,5.83605456709494
210.2188177129,degrees,5.8394116031373
210.2957243568,degrees,5.84154789880062
210.2957243568,degrees,5.84154789880062
210.3946043275,degrees,5.84429456465346
210.515457625,degrees,5.84765160069582
210.6033509323,degrees,5.8500930814539
210.6912442396,degrees,5.85253456221198
210.7132175665,degrees,5.8531449324015
210.8011108737,degrees,5.85558641315958
210.8999908444,degrees,5.85833307901242
210.9988708151,degrees,5.86107974486526
210.9988708151,degrees,5.86107974486526
211.1087374493,degrees,5.86413159581286
211.20761742,degrees,5.8668782616657
211.3064973907,degrees,5.86962492751854
211.4163640248,degrees,5.87267677846614
211.4163640248,degrees,5.87267677846614
211.4932706687,degrees,5.87481307412946
211.5921506394,degrees,5.8775597399823
211.7020172735,degrees,5.8806115909299
211.8008972442,degrees,5.88335825678274
211.8118839076,degrees,5.8836634418775
211.8997772149,degrees,5.88610492263558
212.009643849,degrees,5.88915677358318
212.0975371563,degrees,5.89159825434126
212.0975371563,degrees,5.89159825434126
212.196417127,degrees,5.8943449201941
212.3062837611,degrees,5.8973967711417
212.3941770684,degrees,5.89983825189978
212.5040437025,degrees,5.90289010284738
212.5040437025,degrees,5.90289010284738
212.6029236732,degrees,5.90594195379498
212.6908169805,degrees,5.9080782494583
212.811670278,degrees,5.91143528550066
212.7896969512,degrees,5.91082491531114
212.9215369121,degrees,5.91448713644826
212.998443556,degrees,5.91662343211158
213.0973235267,degrees,5.91937009796442
213.0973235267,degrees,5.91937009796442
213.2181768242,degrees,5.92272713400678
213.3060701315,degrees,5.92516861476486
213.4049501022,degrees,5.92791528061769
213.3829767754,degrees,5.92730491042818
213.5148167364,degrees,5.93096713156529
213.6027100436,degrees,5.93340861232337
213.7015900143,degrees,5.93615527817621
213.7015900143,degrees,5.93615527817621
213.800469985,degrees,5.93890194402905
213.8993499557,degrees,5.94164860988189
213.987243263,degrees,5.94409009063997
213.987243263,degrees,5.94409009063997
214.1080965606,degrees,5.94744712668233
214.1959898679,degrees,5.94988860744041
214.2948698386,degrees,5.95263527329325
214.3388164922,degrees,5.95385601367229
214.3937498093,degrees,5.95538193914609
214.5146031068,degrees,5.95873897518845
214.6024964141,degrees,5.96118045594653
214.7233497116,degrees,5.96453749198889
214.7233497116,degrees,5.96453749198889
214.8112430189,degrees,5.96697897274697
214.921109653,degrees,5.97003082369457
214.9980162969,degrees,5.97216711935789
215.0090029603,degrees,5.97247230445265
215.107882931,degrees,5.97521897030549
215.2067629017,degrees,5.97796563615833
215.2067629017,degrees,5.97796563615833
215.3056428724,degrees,5.98071230201117
215.4155095065,degrees,5.98376415295877
215.4924161504,degrees,5.98590044862209
215.481429487,degrees,5.98559526352733
215.6022827845,degrees,5.98895229956969
215.7011627552,degrees,5.99169896542253
215.8000427259,degrees,5.99444563127537
215.8110293893,degrees,5.99475081637013
215.90990936,degrees,5.99749748222297
216.0197759941,degrees,6.00054933317057
216.0087893307,degrees,6.00024414807581
216.0856959746,degrees,6.00238044373913
216.1955626087,degrees,6.00543229468673
216.3054292428,degrees,6.00848414563433
216.3054292428,degrees,6.00848414563433
216.4043092135,degrees,6.01123081148717
216.5141758477,degrees,6.01428266243477
216.5141758477,degrees,6.01428266243477
216.6020691549,degrees,6.01672414319285
216.7119357891,degrees,6.01977599414045
216.8108157598,degrees,6.02252265999329
216.7888424329,degrees,6.02191228980377
216.9206823939,degrees,6.02557451094089
217.0085757012,degrees,6.02801599169897
217.0964690085,degrees,6.03045747245705
217.1074556719,degrees,6.03076265755181
217.2063356426,degrees,6.03350932340464
217.2063356426,degrees,6.03350932340464
217.3052156133,degrees,6.03625598925749
217.4150822474,degrees,6.03930784020509
217.5139622181,degrees,6.04205450605792
217.5139622181,degrees,6.04205450605792
217.6018555254,degrees,6.044495986816
217.7117221595,degrees,6.0475478377636
217.8106021302,degrees,6.05029450361644
217.8106021302,degrees,6.05029450361644
217.9204687643,degrees,6.05334635456404
218.0083620716,degrees,6.05578783532212
217.9973754082,degrees,6.05548265022736
218.1072420423,degrees,6.05853450117496
218.2171086764,degrees,6.06158635212256
218.2940153203,degrees,6.06372264778588
218.3050019837,degrees,6.06402783288064
218.4038819544,degrees,6.06677449873348
218.4038819544,degrees,6.06677449873348
218.5027619251,degrees,6.06952116458632
218.6016418958,degrees,6.07226783043916
218.7115085299,degrees,6.07531968138676
218.7005218665,degrees,6.075014496292
218.8103885006,degrees,6.0780663472396
218.8982818079,degrees,6.08050782799768
218.8982818079,degrees,6.08050782799768
218.9861751152,degrees,6.08294930875576
219.1070284127,degrees,6.08630634479812
219.1070284127,degrees,6.08630634479812
219.2059083834,degrees,6.08905301065096
219.2059083834,degrees,6.08905301065096
219.3047883541,degrees,6.0917996765038
219.4036683248,degrees,6.09454634235664
219.4915616321,degrees,6.09698782311472
219.513534959,degrees,6.09759819330424
219.6014282662,degrees,6.10003967406232
219.6234015931,degrees,6.10065004425184
219.7003082369,degrees,6.10278633991516
219.7991882076,degrees,6.105533005768
219.8980681784,degrees,6.10827967162084
219.9969481491,degrees,6.11102633747368
220.0079348125,degrees,6.11133152256844
220.1068147832,degrees,6.11407818842128
220.1178014466,degrees,6.11438337351604
220.1947080905,degrees,6.11651966917936
220.2935880612,degrees,6.1192663350322
220.3045747246,degrees,6.11957152012696
220.4034546953,degrees,6.1223181859798
220.502334666,degrees,6.12506485183264
220.502334666,degrees,6.12506485183264
220.6012146367,degrees,6.12781151768548
220.7110812708,degrees,6.13086336863308
220.7110812708,degrees,6.13086336863308
220.8099612415,degrees,6.13361003448592
220.9198278756,degrees,6.13666188543352
220.8978545488,degrees,6.136051515244
221.0187078463,degrees,6.13940855128636
221.0187078463,degrees,6.13940855128636
221.0956144902,degrees,6.14154484694968
221.2054811243,degrees,6.14459669789728
221.2164677877,degrees,6.14490188299204
221.2933744316,degrees,6.14703817865535
221.4032410657,degrees,6.15009002960295
221.5131076998,degrees,6.15314188055055
221.491134373,degrees,6.15253151036103
221.5900143437,degrees,6.15527817621387
221.5900143437,degrees,6.15527817621387
221.6998809778,degrees,6.15833002716147
221.7987609485,degrees,6.16107669301431
221.7877742851,degrees,6.16077150791955
221.9086275826,degrees,6.16412854396191
222.0075075533,degrees,6.16687520981475
221.9965208899,degrees,6.16657002471999
222.106387524,degrees,6.16962187566759
222.106387524,degrees,6.16962187566759
222.1942808313,degrees,6.17206335642567
222.3151341288,degrees,6.17542039246803
222.3151341288,degrees,6.17542039246803
222.4030274361,degrees,6.17786187322611
222.4909207434,degrees,6.18030335398419
222.5019074068,degrees,6.18060853907895
222.6007873775,degrees,6.18335520493179
222.6007873775,degrees,6.18335520493179
222.7106540117,degrees,6.18640705587939
222.8095339824,degrees,6.18915372173223
222.8095339824,degrees,6.18915372173223
222.9084139531,degrees,6.19190038758507
222.9084139531,degrees,6.19190038758507
222.9853205969,degrees,6.19403668324839
223.0951872311,degrees,6.19708853419599
223.1061738945,degrees,6.19739371929075
223.2160405286,degrees,6.20044557023835
223.3039338359,degrees,6.20288705099643
223.3039338359,degrees,6.20288705099643
223.3808404798,degrees,6.20502334665975
223.4028138066,degrees,6.20563371684927
223.5126804407,degrees,6.20868556779687
223.6115604114,degrees,6.21143223364971
223.6115604114,degrees,6.21143223364971
223.6884670553,degrees,6.21356852931303
223.7983336894,degrees,6.21662038026063
223.8093203528,degrees,6.21692556535539
223.9082003235,degrees,6.21967223120823
223.8972136601,degrees,6.21936704611347
224.0070802942,degrees,6.22241889706107
224.1169469283,degrees,6.22547074800867
224.1059602649,degrees,6.22516556291391
224.215826899,degrees,6.22821741386151
224.2048402356,degrees,6.22791222876675
224.3256935331,degrees,6.23126926480911
224.402600177,degrees,6.23340556047243
224.4245735038,degrees,6.23401593066195
224.5124668111,degrees,6.23645741142003
224.5014801477,degrees,6.23615222632527
224.6003601184,degrees,6.23889889217811
224.6992400891,degrees,6.24164555803095
224.7102267525,degrees,6.24195074312571
224.8091067232,degrees,6.24469740897855
224.8091067232,degrees,6.24469740897855
224.9079866939,degrees,6.24744407483139
225.017853328,degrees,6.25049592577898
225.017853328,degrees,6.25049592577898
225.0947599719,degrees,6.2526322214423
225.0947599719,degrees,6.2526322214423
225.1936399426,degrees,6.25537888729515
225.3035065767,degrees,6.25843073824274
225.3144932402,degrees,6.2587359233375
225.4023865474,degrees,6.26117740409558
225.4023865474,degrees,6.26117740409558
225.5122531816,degrees,6.26422925504318
225.5122531816,degrees,6.26422925504318
225.5891598254,degrees,6.2663655507065
225.6221198157,degrees,6.26728110599078
225.6880397961,degrees,6.26911221655934
225.8088930937,degrees,6.2724692526017
225.8088930937,degrees,6.2724692526017
225.9077730644,degrees,6.27521591845454
225.9077730644,degrees,6.27521591845454
226.0066530351,degrees,6.27796258430738
226.0066530351,degrees,6.27796258430738
226.1165196692,degrees,6.28101443525498
226.2044129765,degrees,6.28345591601306
226.2153996399,degrees,6.28376110110782
226.2923062838,degrees,6.28589739677114
226.4241462447,degrees,6.28955961790826
226.4241462447,degrees,6.28955961790826
226.5010528886,degrees,6.29169591357158
226.5010528886,degrees,6.29169591357158
226.6109195227,degrees,6.29474776451918
226.6109195227,degrees,6.29474776451918
226.7097994934,degrees,6.29749443037202
226.69881283,degrees,6.29718924527726
226.8086794641,degrees,6.30024109622486
226.8086794641,degrees,6.30024109622486
226.9075594348,degrees,6.3029877620777
227.0174260689,degrees,6.3060396130253
227.0284127323,degrees,6.30634479812006
227.0943327128,degrees,6.30817590868862
227.1053193762,degrees,6.30848109378338
227.2041993469,degrees,6.31122775963622
227.1932126835,degrees,6.31092257454146
227.2920926542,degrees,6.3136692403943
227.4019592883,degrees,6.3167210913419
227.4019592883,degrees,6.3167210913419
227.5228125858,degrees,6.32007812738426
227.5118259224,degrees,6.3197729422895
227.5887325663,degrees,6.32190923795282
227.5887325663,degrees,6.32190923795282
227.687612537,degrees,6.32465590380566
227.6985992004,degrees,6.32496108890042
227.7974791711,degrees,6.32770775475326
227.8084658345,degrees,6.32801293984802
227.9073458052,degrees,6.33075960570086
227.9952391125,degrees,6.33320108645894
228.0062257759,degrees,6.3335062715537
228.1051057466,degrees,6.33625293740654
228.1051057466,degrees,6.33625293740654
228.2039857173,degrees,6.33899960325938
228.2039857173,degrees,6.33899960325938
228.2918790246,degrees,6.34144108401746
228.3138523515,degrees,6.34205145420698
228.4017456587,degrees,6.34449293496506
228.4017456587,degrees,6.34449293496506
228.5006256294,degrees,6.3472396008179
228.5116122929,degrees,6.34754478591266
228.5995056001,degrees,6.34998626667074
228.6983855708,degrees,6.35273293252358
228.6983855708,degrees,6.35273293252358
228.7752922147,degrees,6.3548692281869
228.7972655416,degrees,6.35547959837642
228.8851588488,degrees,6.3579210791345
228.9181188391,degrees,6.35883663441878
229.0169988098,degrees,6.36158330027162
229.0169988098,degrees,6.36158330027162
229.1048921171,degrees,6.36402478102969
229.1048921171,degrees,6.36402478102969
229.2037720878,degrees,6.36677144688253
229.2037720878,degrees,6.36677144688253
229.3026520585,degrees,6.36951811273537
229.3026520585,degrees,6.36951811273537
229.4015320292,degrees,6.37226477858821
229.4015320292,degrees,6.37226477858821
229.5113986633,degrees,6.37531662953581
229.5113986633,degrees,6.37531662953581
229.610278634,degrees,6.37806329538865
229.610278634,degrees,6.37806329538865
229.6981719413,degrees,6.38050477614673
229.6981719413,degrees,6.38050477614673
229.797051912,degrees,6.38325144199957
229.8190252388,degrees,6.38386181218909
229.8959318827,degrees,6.38599810785241
230.0057985168,degrees,6.38904995880001
230.0057985168,degrees,6.38904995880001
230.1046784875,degrees,6.39179662465285
230.1046784875,degrees,6.39179662465285
230.2145451216,degrees,6.39484847560045
230.2035584582,degrees,6.39454329050569
230.2914517655,degrees,6.39698477126377
230.3134250923,degrees,6.39759514145329
230.4232917264,degrees,6.40064699240089
230.4013183996,degrees,6.40003662221137
230.4892117069,degrees,6.40247810296945
230.5221716971,degrees,6.40339365825373
230.599078341,degrees,6.40552995391705
230.599078341,degrees,6.40552995391705
230.7089449751,degrees,6.40858180486465
230.7089449751,degrees,6.40858180486465
230.8078249458,degrees,6.41132847071749
230.8188116092,degrees,6.41163365581225
230.9067049165,degrees,6.41407513657033
230.9067049165,degrees,6.41407513657033
230.9945982238,degrees,6.41651661732841
231.0165715506,degrees,6.41712698751793
231.0934781945,degrees,6.41926328318125
231.0934781945,degrees,6.41926328318125
231.2033448286,degrees,6.42231513412885
231.2253181555,degrees,6.42292550431837
231.3022247993,degrees,6.42506179998169
231.3022247993,degrees,6.42506179998169
231.40110477,degrees,6.42780846583453
231.3901181066,degrees,6.42750328073977
231.5109714042,degrees,6.43086031678213
231.4999847407,degrees,6.43055513168737
231.587878048,degrees,6.43299661244545
231.6098513749,degrees,6.43360698263497
231.7087313456,degrees,6.43635364848781
231.7087313456,degrees,6.43635364848781
231.8185979797,degrees,6.43940549943541
231.7966246529,degrees,6.43879512924589
231.906491287,degrees,6.44184698019349
